id_properti,luas_tanah,luas_bangunan,kamar_tidur,kamar_mandi,jumlah_lantai,usia_bangunan,jarak_pusat_kota,kondisi_bangunan,tipe_properti,garasi,kota,harga_jual
PROP-0463,564.0,424.0,4,4,2,22.0,21.2,Cukup,Villa,1,Jakarta,4139.7
PROP-0213,665.0,547.0,4,4,3,4.0,27.4,Buruk,Rumah,1,Medan,1804.1
PROP-2500,200.0,104.0,3,3,3,10.0,1.8,Cukup,Townhouse,0,Bandung,941.0
PROP-1369,800.0,591.0,1,1,1,2.0,11.2,Cukup,Rumah,1,Semarang,2246.7
PROP-0235,778.0,488.0,3,2,2,29.0,14.9,Baik,Villa,1,Semarang,3332.8
PROP-2771,204.0,111.0,1,1,1,35.0,18.6,Baik,Rumah,1,Jakarta,720.0
PROP-0598,351.0,211.0,2,2,1,34.0,0.8,Cukup,Townhouse,1,Jakarta,2663.3
PROP-4421,331.0,151.0,3,2,1,19.0,16.3,Cukup,Townhouse,1,Bandung,1045.3
PROP-2251,605.0,393.0,4,4,2,22.0,12.5,Baik,Villa,1,Jakarta,5010.6
PROP-4032,524.0,430.0,5,4,3,40.0,20.6,Cukup,Rumah,1,Jakarta,3024.3
PROP-2284,521.0,461.0,1,1,2,35.0,27.8,Baik,Rumah,1,Surabaya,1860.6
PROP-0663,483.0,430.0,3,2,3,9.0,19.1,Buruk,Townhouse,1,Bandung,2251.2
PROP-4964,644.0,332.0,4,4,2,36.0,6.8,Baik,Rumah,1,Medan,1527.4
PROP-2286,453.0,382.0,3,3,3,40.0,7.8,Cukup,Rumah,1,Jakarta,3358.2
PROP-4717,346.0,304.0,3,3,2,26.0,8.0,Cukup,Rumah,1,Medan,1155.9
PROP-3194,61.0,40.0,4,4,2,9.0,7.8,Cukup,Villa,1,Jakarta,994.0
PROP-2504,525.0,314.0,2,1,2,25.0,8.1,Cukup,Villa,1,Surabaya,3049.7
PROP-4044,181.0,151.0,3,3,2,4.0,6.6,Cukup,Rumah,1,Semarang,751.9
PROP-0780,519.0,428.0,3,2,1,7.0,6.3,Cukup,Rumah,1,Surabaya,2480.3
PROP-4020,624.0,447.0,2,2,2,34.0,16.8,Baik,Villa,1,Jakarta,5143.6
PROP-3427,386.0,255.0,5,4,1,10.0,12.0,Baik,Villa,1,Semarang,1803.3
PROP-4307,420.0,376.0,4,4,2,26.0,22.8,Buruk,Rumah,0,Surabaya,1915.9
PROP-3197,453.0,384.0,6,4,2,36.0,13.9,Baik,Villa,1,Jakarta,4632.8
PROP-4836,343.0,157.0,3,2,2,18.0,1.0,Buruk,Villa,0,Jakarta,2663.5
PROP-0686,598.0,409.0,3,3,2,,22.2,Cukup,Townhouse,1,Surabaya,2676.7
PROP-3170,288.0,262.0,3,3,1,13.0,9.5,Buruk,Rumah,1,Medan,1034.3
PROP-3927,264.0,193.0,3,3,1,38.0,10.0,Baik,Rumah,0,Surabaya,1036.8
PROP-3435,593.0,374.0,3,3,3,17.0,13.2,Buruk,Townhouse,1,Surabaya,2210.7
PROP-2172,189.0,90.0,4,3,1,14.0,18.1,Baik,Rumah,1,Surabaya,603.2
PROP-3690,721.0,516.0,5,4,1,22.0,24.9,Baik,Townhouse,1,Semarang,2476.0
PROP-1851,716.0,391.0,3,2,2,13.0,2.8,Buruk,Rumah,1,Surabaya,2500.0
PROP-0488,693.0,600.0,4,4,1,37.0,18.3,Buruk,Villa,1,Medan,2689.2
PROP-1689,448.0,271.0,5,4,2,7.0,12.6,Cukup,Rumah,1,Jakarta,2657.1
PROP-2231,332.0,225.0,5,4,3,39.0,,Cukup,Villa,1,Surabaya,1737.4
PROP-3265,417.0,369.0,6,4,1,7.0,20.4,Baik,Rumah,1,Jakarta,2719.5
PROP-2321,318.0,211.0,4,3,2,33.0,5.1,Baik,Rumah,1,Surabaya,1445.7
PROP-0783,165.0,81.0,4,3,1,14.0,18.7,Cukup,Rumah,0,Surabaya,449.4
PROP-0522,636.0,469.0,6,4,2,36.0,11.5,Cukup,Rumah,1,Jakarta,3916.7
PROP-0523,216.0,120.0,3,3,2,1.0,11.3,Baik,Rumah,0,Jakarta,1481.7
PROP-2838,92.0,46.0,4,4,2,18.0,29.9,Baik,Rumah,1,Bandung,153.2
PROP-4540,562.0,385.0,2,1,1,13.0,8.7,Cukup,Villa,0,Jakarta,4800.3
PROP-2399,313.0,153.0,4,4,1,6.0,13.3,Baik,Rumah,1,Bandung,960.0
PROP-2208,782.0,541.0,3,2,1,25.0,11.1,Cukup,Villa,0,Medan,3391.6
PROP-3478,112.0,69.0,4,3,1,34.0,12.6,Cukup,Rumah,1,Bandung,310.7
PROP-3553,326.0,256.0,4,4,1,5.0,8.4,Buruk,Villa,1,Semarang,1809.2
PROP-4088,530.0,425.0,3,3,1,18.0,16.9,Baik,Villa,1,Bandung,2877.2
PROP-2823,265.0,188.0,3,2,1,8.0,28.7,Cukup,Rumah,0,Bandung,637.5
PROP-1512,320.0,182.0,2,1,2,0.0,4.9,Baik,Townhouse,1,Bandung,1280.8
PROP-1883,690.0,545.0,3,2,3,27.0,21.8,Buruk,Rumah,1,Bandung,1974.9
PROP-0652,430.0,332.0,3,2,1,,25.7,Baik,Rumah,1,Medan,1185.9
PROP-4931,183.0,118.0,2,1,2,12.0,14.9,Baik,Rumah,1,Semarang,537.5
PROP-3090,417.0,344.0,3,2,1,6.0,8.6,Cukup,Rumah,1,Surabaya,1993.8
PROP-0370,124.0,87.0,3,2,3,35.0,28.6,Buruk,Townhouse,0,Surabaya,152.7
PROP-4998,558.0,434.0,4,3,3,21.0,23.8,Cukup,Villa,1,Bandung,2989.3
PROP-0119,383.0,290.0,2,1,2,31.0,29.2,Cukup,Rumah,1,Jakarta,1815.8
PROP-3321,266.0,210.0,2,1,2,23.0,4.8,Cukup,Villa,0,Surabaya,1635.4
PROP-3035,727.0,464.0,2,1,2,6.0,26.6,Buruk,Rumah,1,Bandung,2351.4
PROP-2217,534.0,453.0,3,3,3,1.0,16.5,Buruk,Rumah,1,Jakarta,3207.5
PROP-3543,289.0,242.0,4,3,1,1.0,13.0,Cukup,Rumah,0,Jakarta,1969.9
PROP-1614,496.0,343.0,2,2,1,40.0,16.2,Baik,Townhouse,1,Surabaya,1855.0
PROP-3152,226.0,117.0,2,1,1,25.0,9.5,Cukup,Rumah,1,Semarang,540.1
PROP-0963,471.0,248.0,3,3,3,11.0,28.8,Baik,Villa,0,Bandung,1645.8
PROP-2511,773.0,419.0,2,2,3,30.0,6.7,Cukup,Rumah,0,Semarang,2163.3
PROP-3832,715.0,447.0,3,2,1,28.0,11.6,Buruk,Townhouse,1,Medan,2047.8
PROP-2824,393.0,328.0,4,4,3,3.0,10.3,Baik,Rumah,1,Surabaya,2225.2
PROP-4344,554.0,312.0,2,1,2,,28.1,Baik,Townhouse,1,Jakarta,2247.9
PROP-3033,233.0,127.0,3,3,2,28.0,,Cukup,Rumah,1,Jakarta,1124.9
PROP-2416,733.0,399.0,3,2,1,35.0,5.4,Baik,Rumah,1,Medan,1908.5
PROP-4655,142.0,123.0,2,2,1,21.0,26.9,Baik,Townhouse,1,Bandung,419.6
PROP-4237,356.0,297.0,3,3,2,29.0,16.6,Baik,Villa,1,Jakarta,3856.5
PROP-2186,790.0,716.0,4,4,1,16.0,10.9,Baik,Rumah,1,Bandung,3632.0
PROP-3670,456.0,234.0,4,4,3,10.0,5.6,Baik,Rumah,1,Bandung,1474.3
PROP-2038,793.0,493.0,3,3,2,25.0,24.3,Baik,Rumah,0,Surabaya,2834.2
PROP-4363,372.0,185.0,3,2,2,12.0,16.1,Baik,Villa,1,Jakarta,2784.8
PROP-0773,357.0,327.0,5,4,1,9.0,2.2,Baik,Townhouse,1,Semarang,1669.0
PROP-1285,770.0,,3,3,2,25.0,14.0,Cukup,Villa,1,Jakarta,6233.0
PROP-4604,177.0,97.0,1,1,1,23.0,19.3,Baik,Townhouse,1,Bandung,412.8
PROP-4795,788.0,594.0,3,2,2,34.0,27.0,Baik,Rumah,1,Bandung,2871.2
PROP-1415,459.0,313.0,2,1,3,16.0,28.0,Cukup,Rumah,0,Bandung,1277.0
PROP-1235,156.0,126.0,3,3,1,0.0,21.8,Cukup,Townhouse,1,Jakarta,1082.3
PROP-2700,351.0,294.0,4,3,1,35.0,12.0,Cukup,Rumah,1,Medan,1058.5
PROP-0436,159.0,129.0,3,3,3,1.0,16.0,Buruk,Rumah,0,Jakarta,939.9
PROP-1675,367.0,188.0,4,3,2,14.0,11.8,Baik,Rumah,0,Semarang,1037.9
PROP-0366,91.0,42.0,3,2,1,6.0,16.8,Buruk,Rumah,1,Medan,176.2
PROP-2650,284.0,186.0,3,3,2,30.0,1.1,Baik,Townhouse,1,Semarang,1130.5
PROP-0232,513.0,305.0,2,1,2,8.0,22.2,Cukup,Rumah,1,Bandung,1349.7
PROP-4268,259.0,192.0,4,3,1,8.0,9.2,Buruk,Villa,0,Semarang,1294.5
PROP-4042,550.0,278.0,3,2,2,22.0,17.6,Baik,Rumah,1,Bandung,1359.8
PROP-4400,173.0,116.0,1,1,2,25.0,4.7,Baik,Rumah,1,Semarang,522.1
PROP-0408,725.0,377.0,4,3,2,20.0,28.3,Baik,Townhouse,1,Medan,1944.4
PROP-2091,402.0,243.0,3,2,1,8.0,12.4,Buruk,Rumah,1,Semarang,1030.7
PROP-0087,683.0,327.0,4,3,2,17.0,26.2,Baik,Townhouse,1,Bandung,2069.0
PROP-0845,311.0,256.0,3,2,1,29.0,9.9,Buruk,Rumah,1,Bandung,914.4
PROP-1032,554.0,262.0,4,4,3,29.0,24.3,Cukup,Rumah,1,Medan,1067.0
PROP-2856,393.0,344.0,3,3,1,7.0,7.1,Cukup,Rumah,0,Medan,1376.5
PROP-4110,256.0,204.0,2,2,2,26.0,8.1,Cukup,Villa,1,Bandung,1549.9
PROP-4397,143.0,82.0,4,4,3,33.0,20.2,Baik,Villa,1,Medan,525.8
PROP-3894,157.0,130.0,4,4,2,40.0,12.6,Baik,Rumah,0,Bandung,583.1
PROP-2659,169.0,139.0,4,3,2,40.0,28.1,Baik,Townhouse,1,Bandung,523.1
PROP-0856,230.0,176.0,6,4,2,32.0,16.4,Cukup,Rumah,1,Medan,795.0
PROP-0079,313.0,228.0,2,1,2,34.0,29.2,Baik,Villa,0,Jakarta,2079.7
PROP-2248,393.0,336.0,2,2,1,34.0,15.4,Baik,Rumah,0,Jakarta,2741.4
PROP-4571,323.0,244.0,5,4,2,36.0,8.9,Buruk,Villa,1,Medan,1463.5
PROP-3657,296.0,203.0,4,4,1,2.0,1.8,Baik,Rumah,1,Jakarta,2674.6
PROP-4152,514.0,345.0,3,2,1,17.0,2.6,Cukup,Rumah,1,Medan,1486.1
PROP-3379,375.0,212.0,2,1,2,35.0,14.4,Cukup,Townhouse,1,Surabaya,1303.8
PROP-2280,630.0,357.0,6,4,2,2.0,20.1,Cukup,Townhouse,0,Bandung,2538.4
PROP-2599,85.0,73.0,2,2,2,2.0,9.4,Buruk,Rumah,0,Semarang,264.0
PROP-4160,224.0,198.0,4,4,2,3.0,15.1,Buruk,Villa,1,Bandung,1362.5
PROP-3871,191.0,133.0,6,4,1,25.0,10.7,Buruk,Rumah,1,Jakarta,1389.4
PROP-3429,323.0,251.0,4,3,3,4.0,12.9,Cukup,Rumah,0,Surabaya,
PROP-2177,658.0,309.0,3,2,2,9.0,17.8,Cukup,Townhouse,1,Bandung,
PROP-0425,185.0,164.0,2,2,2,33.0,4.6,Cukup,Rumah,0,Bandung,763.6
PROP-0393,447.0,397.0,3,3,1,3.0,29.3,Cukup,Rumah,1,Bandung,1434.3
PROP-4727,279.0,205.0,2,2,2,23.0,10.6,Baik,Townhouse,1,Jakarta,1862.0
PROP-3694,706.0,381.0,2,2,2,13.0,18.8,Cukup,Rumah,1,Bandung,1898.0
PROP-0105,186.0,160.0,4,4,1,30.0,7.8,Cukup,Rumah,0,Semarang,744.9
PROP-3995,614.0,288.0,2,1,1,0.0,18.8,Baik,Villa,1,Bandung,2451.4
PROP-4413,221.0,104.0,4,4,3,25.0,3.7,Baik,Townhouse,0,Semarang,818.0
PROP-1949,621.0,507.0,3,3,3,29.0,6.8,Baik,Rumah,1,Surabaya,3152.9
PROP-1460,150.0,82.0,3,2,1,33.0,2.6,Baik,Rumah,1,Medan,461.1
PROP-3258,745.0,555.0,6,4,1,27.0,26.7,Cukup,Rumah,1,Medan,2181.7
PROP-2804,241.0,109.0,3,3,3,12.0,1.4,Cukup,Rumah,0,Medan,688.6
PROP-2707,667.0,347.0,5,4,1,31.0,23.9,Baik,Villa,1,Jakarta,4839.6
PROP-4790,760.0,636.0,1,1,1,35.0,6.2,Cukup,Rumah,0,Semarang,2418.9
PROP-1588,262.0,165.0,3,2,3,3.0,20.6,Cukup,Rumah,1,Bandung,874.4
PROP-3660,320.0,235.0,3,3,1,31.0,7.3,Baik,Villa,0,Jakarta,3055.8
PROP-1732,611.0,422.0,4,4,1,23.0,27.7,Buruk,Townhouse,1,Semarang,1817.3
PROP-4765,310.0,269.0,2,2,1,20.0,22.3,Baik,Townhouse,1,Semarang,1155.6
PROP-4225,88.0,54.0,4,3,2,15.0,,Baik,Townhouse,1,Medan,371.9
PROP-3682,573.0,415.0,5,4,2,15.0,23.7,Cukup,Townhouse,1,Semarang,1975.1
PROP-1792,349.0,236.0,6,4,3,17.0,17.1,Baik,Rumah,0,Surabaya,1502.7
PROP-2356,583.0,458.0,3,2,1,31.0,9.4,Baik,Rumah,1,Medan,1818.8
PROP-1941,83.0,66.0,2,2,1,3.0,11.7,Cukup,Villa,1,Bandung,500.0
PROP-0703,61.0,54.0,1,1,3,11.0,27.2,Cukup,Townhouse,1,Jakarta,150.0
PROP-2443,322.0,229.0,3,2,1,2.0,19.7,Cukup,Rumah,0,Semarang,890.7
PROP-4376,578.0,490.0,5,4,2,23.0,15.7,Buruk,Rumah,1,Medan,1975.7
PROP-0497,,298.0,4,4,1,20.0,15.6,Cukup,Rumah,0,Surabaya,1998.2
PROP-0465,608.0,308.0,5,4,1,10.0,9.1,Baik,Rumah,0,Jakarta,3592.2
PROP-4072,453.0,211.0,3,3,1,9.0,18.0,Baik,Townhouse,1,Surabaya,1622.0
PROP-4334,698.0,543.0,4,3,1,24.0,21.3,Cukup,Rumah,1,Semarang,2147.8
PROP-0173,269.0,137.0,4,4,1,15.0,13.0,Cukup,Villa,1,Bandung,1257.1
PROP-4944,533.0,261.0,1,1,1,32.0,17.8,Baik,Villa,0,Medan,1340.0
PROP-4797,585.0,297.0,3,3,2,39.0,27.7,Baik,Villa,1,Semarang,1809.2
PROP-2541,361.0,243.0,3,2,2,6.0,6.6,Baik,Rumah,1,Surabaya,1936.5
PROP-3263,601.0,389.0,1,1,1,36.0,16.1,Cukup,Rumah,0,Bandung,1724.6
PROP-4681,687.0,526.0,2,2,1,13.0,26.9,Cukup,Rumah,1,Surabaya,2685.5
PROP-2261,124.0,92.0,1,1,2,1.0,19.5,Cukup,Townhouse,1,Bandung,440.8
PROP-2113,386.0,347.0,2,2,2,9.0,27.6,Buruk,Rumah,1,Medan,1154.5
PROP-0901,100.0,87.0,3,3,2,20.0,5.8,Cukup,Rumah,0,Medan,465.4
PROP-1447,634.0,458.0,1,1,2,9.0,13.6,Baik,Rumah,1,Jakarta,3470.4
PROP-3574,791.0,549.0,3,3,2,10.0,24.4,Cukup,Rumah,0,Jakarta,3749.3
PROP-0742,606.0,512.0,3,3,2,17.0,13.3,Buruk,Townhouse,0,Surabaya,2934.8
PROP-2294,540.0,461.0,3,2,1,22.0,13.7,Cukup,Rumah,1,Jakarta,3630.4
PROP-2453,683.0,337.0,3,3,2,32.0,6.3,Buruk,Rumah,1,Surabaya,2065.5
PROP-2623,189.0,128.0,5,4,2,17.0,8.5,Baik,Rumah,1,Bandung,844.6
PROP-4079,611.0,363.0,2,2,1,37.0,6.0,Baik,Villa,1,Jakarta,4929.2
PROP-1207,609.0,522.0,6,4,2,17.0,28.7,Cukup,Rumah,0,Jakarta,3930.1
PROP-0510,393.0,283.0,5,4,3,35.0,20.9,Baik,Rumah,1,Surabaya,1508.8
PROP-2621,482.0,232.0,3,3,2,7.0,29.6,Cukup,Villa,1,Jakarta,3150.7
PROP-2803,736.0,357.0,1,1,1,,2.5,Buruk,Rumah,1,Surabaya,2227.4
PROP-3314,453.0,274.0,4,4,2,10.0,27.1,Baik,Rumah,1,Semarang,1127.1
PROP-1550,256.0,185.0,2,2,2,6.0,27.8,Cukup,Townhouse,0,Jakarta,1405.3
PROP-4564,337.0,267.0,5,4,1,19.0,,Cukup,Rumah,0,Bandung,1369.8
PROP-2203,72.0,63.0,3,3,2,32.0,20.4,Baik,Villa,1,Jakarta,602.4
PROP-2567,274.0,154.0,6,4,3,9.0,16.1,Cukup,Rumah,1,Surabaya,1209.9
PROP-3893,66.0,43.0,2,1,1,30.0,19.6,Cukup,Rumah,0,Bandung,150.0
PROP-2045,263.0,216.0,2,1,2,26.0,24.7,Baik,Townhouse,1,Bandung,910.8
PROP-0768,258.0,233.0,4,3,1,31.0,12.0,Baik,Rumah,1,Jakarta,2020.3
PROP-4873,505.0,448.0,5,4,2,7.0,24.1,Baik,Villa,0,Medan,2226.6
PROP-3739,614.0,453.0,3,3,1,25.0,1.1,Cukup,Rumah,1,Medan,1908.4
PROP-0422,102.0,57.0,4,3,2,24.0,29.2,Cukup,Rumah,0,Medan,150.0
PROP-0124,564.0,469.0,5,4,1,0.0,1.6,Baik,Townhouse,1,Medan,2231.1
PROP-4163,196.0,154.0,4,3,1,33.0,21.9,Baik,Villa,1,Medan,676.6
PROP-2629,386.0,245.0,2,1,1,14.0,17.0,Cukup,Villa,1,Jakarta,3166.2
PROP-0820,779.0,592.0,3,3,2,38.0,1.3,Baik,Rumah,1,Medan,2549.6
PROP-1404,356.0,320.0,2,1,2,17.0,28.3,Baik,Rumah,1,Semarang,937.1
PROP-1383,271.0,134.0,3,3,1,15.0,26.9,Buruk,Rumah,1,Bandung,558.2
PROP-2149,288.0,143.0,3,3,2,4.0,17.3,Cukup,Rumah,1,Jakarta,1353.3
PROP-1576,251.0,136.0,2,1,3,31.0,4.1,Baik,Rumah,1,Jakarta,1325.4
PROP-1639,454.0,246.0,4,3,1,40.0,6.8,Cukup,Rumah,1,Bandung,1271.0
PROP-1796,470.0,254.0,5,4,2,18.0,19.2,Baik,Villa,0,Medan,1736.5
PROP-4816,116.0,75.0,3,3,1,2.0,8.4,Cukup,Villa,1,Medan,638.7
PROP-0400,423.0,234.0,3,3,1,6.0,19.5,Baik,Rumah,0,Bandung,1329.4
PROP-2311,582.0,292.0,4,4,2,38.0,27.4,Baik,Rumah,0,Semarang,1284.6
PROP-0883,304.0,250.0,4,3,3,26.0,27.7,Buruk,Rumah,0,Semarang,801.2
PROP-4974,140.0,118.0,2,2,1,35.0,19.9,Baik,Rumah,1,Bandung,366.4
PROP-2898,357.0,230.0,4,4,1,34.0,20.8,Buruk,Rumah,1,Surabaya,1291.7
PROP-1353,86.0,78.0,2,2,1,14.0,23.4,Baik,Rumah,1,Bandung,246.8
PROP-2743,557.0,320.0,2,2,1,25.0,8.4,Baik,Rumah,1,Medan,1440.9
PROP-4551,261.0,131.0,3,2,2,19.0,23.1,Buruk,Rumah,1,Jakarta,1063.9
PROP-2131,788.0,489.0,2,2,1,38.0,11.3,Baik,Villa,1,Jakarta,5877.1
PROP-0983,396.0,298.0,3,2,1,2.0,3.4,Baik,Rumah,1,Medan,1488.3
PROP-0457,203.0,105.0,2,2,1,3.0,26.6,Cukup,Rumah,1,Jakarta,722.3
PROP-4120,143.0,114.0,6,4,2,,11.7,,Rumah,0,Surabaya,703.9
PROP-1080,357.0,295.0,4,3,1,16.0,6.3,Cukup,Rumah,1,Semarang,1231.3
PROP-1951,146.0,130.0,3,3,1,20.0,8.5,Cukup,Rumah,1,Surabaya,747.1
PROP-4315,507.0,369.0,4,3,2,17.0,12.7,Baik,Townhouse,1,Medan,1666.3
PROP-0690,193.0,117.0,2,2,3,1.0,7.9,Baik,Townhouse,1,Medan,796.6
PROP-2430,443.0,320.0,3,2,1,8.0,20.5,Buruk,Rumah,1,Jakarta,2462.8
PROP-0642,581.0,393.0,3,3,2,12.0,5.4,Buruk,Rumah,1,Jakarta,3538.5
PROP-2393,783.0,604.0,4,3,1,7.0,18.1,Baik,Townhouse,0,Medan,2447.0
PROP-1954,150.0,69.0,5,4,1,31.0,18.6,Baik,Rumah,1,Medan,376.3
PROP-2749,274.0,174.0,4,4,2,9.0,4.1,Cukup,Rumah,1,Bandung,1031.2
PROP-4314,156.0,125.0,6,4,1,29.0,2.4,Buruk,Townhouse,1,Bandung,890.5
PROP-3436,483.0,284.0,3,2,2,32.0,27.6,Cukup,Rumah,0,Medan,985.9
PROP-3337,636.0,529.0,5,4,2,17.0,28.6,Baik,Rumah,1,Bandung,2214.5
PROP-4767,629.0,338.0,4,3,2,35.0,26.4,Cukup,Rumah,0,Bandung,1256.0
PROP-3371,167.0,130.0,3,2,3,20.0,16.7,Cukup,Townhouse,1,Medan,540.3
PROP-1885,741.0,454.0,2,1,1,24.0,2.6,Cukup,Rumah,1,Jakarta,4417.0
PROP-0390,283.0,248.0,4,4,2,22.0,1.5,Cukup,Rumah,1,Medan,1126.0
PROP-2495,101.0,71.0,3,3,2,14.0,28.1,Buruk,Rumah,1,Bandung,174.4
PROP-3879,494.0,231.0,4,4,3,26.0,16.6,Buruk,Villa,1,Medan,1768.1
PROP-3857,448.0,250.0,4,3,1,38.0,25.0,Baik,Rumah,1,Surabaya,1094.8
PROP-0846,601.0,471.0,3,3,1,13.0,25.6,Buruk,Rumah,1,Jakarta,3171.4
PROP-0543,780.0,481.0,2,2,3,6.0,6.5,Baik,Villa,0,Medan,2366.4
PROP-0092,412.0,270.0,3,2,1,19.0,27.6,Buruk,Rumah,1,Surabaya,1161.8
PROP-3890,208.0,101.0,5,4,2,35.0,4.7,Baik,Townhouse,1,Medan,616.4
PROP-1980,193.0,140.0,5,4,2,5.0,6.8,Baik,Rumah,0,Medan,736.9
PROP-2813,261.0,140.0,4,3,2,36.0,2.7,Cukup,Rumah,0,Jakarta,1369.1
PROP-4083,571.0,317.0,3,3,1,25.0,23.3,Baik,Villa,1,Medan,1918.8
PROP-2903,334.0,306.0,2,1,2,30.0,29.5,Buruk,Rumah,1,Bandung,918.4
PROP-2530,208.0,184.0,6,4,1,15.0,21.4,Baik,Rumah,1,Jakarta,1260.6
PROP-1677,796.0,525.0,3,3,2,36.0,24.7,Baik,Rumah,1,Semarang,2256.8
PROP-1049,324.0,222.0,2,1,2,27.0,11.8,Baik,Rumah,1,Jakarta,1878.7
PROP-1961,661.0,589.0,1,1,1,20.0,20.5,Baik,Villa,1,Jakarta,6642.5
PROP-2531,522.0,466.0,2,1,1,30.0,1.8,Cukup,Villa,1,Surabaya,3117.9
PROP-3993,469.0,253.0,4,4,3,34.0,1.0,Baik,Rumah,1,Jakarta,2960.7
PROP-0238,694.0,320.0,4,3,2,22.0,21.0,Cukup,Rumah,1,Surabaya,1800.5
PROP-3098,79.0,48.0,2,1,1,26.0,29.4,Cukup,Rumah,0,Semarang,150.0
PROP-3489,498.0,368.0,3,2,1,13.0,17.0,Baik,Townhouse,0,Medan,1606.1
PROP-1134,130.0,84.0,3,3,2,4.0,6.8,Baik,Rumah,1,Surabaya,782.5
PROP-1806,556.0,455.0,2,2,2,38.0,16.9,Cukup,Rumah,1,Surabaya,2393.7
PROP-4318,495.0,243.0,2,2,2,5.0,16.5,Baik,Villa,1,Jakarta,3730.6
PROP-0164,782.0,665.0,3,3,1,27.0,7.1,Cukup,Rumah,1,Medan,2286.2
PROP-3493,365.0,292.0,3,2,2,7.0,27.8,Baik,Rumah,1,Jakarta,2234.4
PROP-4710,162.0,75.0,3,3,1,27.0,13.4,Cukup,Villa,1,Semarang,528.1
PROP-4631,166.0,76.0,3,3,2,14.0,3.2,Baik,Townhouse,1,Jakarta,1252.2
PROP-3454,446.0,275.0,3,3,3,7.0,6.7,Baik,Rumah,0,Jakarta,2776.5
PROP-3200,736.0,466.0,5,4,2,2.0,3.6,Buruk,Rumah,1,Medan,1965.4
PROP-3635,114.0,88.0,3,3,2,27.0,22.0,Baik,Rumah,1,Medan,266.2
PROP-3940,303.0,223.0,2,2,1,12.0,10.6,Baik,Rumah,1,Medan,947.1
PROP-1812,528.0,465.0,4,3,3,4.0,10.7,Buruk,Rumah,0,Jakarta,3706.6
PROP-3650,707.0,411.0,3,2,2,18.0,3.5,Cukup,Rumah,1,Surabaya,2463.4
PROP-4050,495.0,401.0,2,2,2,7.0,22.7,Baik,Townhouse,1,Bandung,1980.2
PROP-1429,739.0,575.0,3,3,1,33.0,22.3,Cukup,Rumah,1,Medan,1748.2
PROP-3614,334.0,154.0,2,2,3,7.0,17.7,Buruk,Rumah,0,Bandung,831.5
PROP-3132,668.0,390.0,3,3,2,36.0,9.5,Baik,Townhouse,0,Jakarta,4213.3
PROP-3397,651.0,296.0,3,3,1,39.0,12.2,Baik,Villa,1,Semarang,2255.9
PROP-4461,760.0,376.0,2,2,1,32.0,26.8,Baik,Rumah,1,Bandung,2192.6
PROP-4650,726.0,525.0,4,3,1,32.0,8.3,Buruk,Rumah,0,Surabaya,2799.9
PROP-2821,503.0,336.0,4,3,3,6.0,16.7,Cukup,Rumah,1,Medan,1522.9
PROP-1453,306.0,211.0,2,1,1,34.0,28.4,Cukup,Villa,1,Medan,898.6
PROP-0594,470.0,314.0,3,3,2,,4.9,Baik,Rumah,0,Jakarta,3217.8
PROP-0042,115.0,81.0,3,2,2,2.0,10.0,Baik,Villa,1,Jakarta,1503.4
PROP-0561,562.0,304.0,3,3,1,8.0,28.8,Buruk,Villa,0,Jakarta,3141.9
PROP-3274,477.0,310.0,2,2,2,32.0,22.0,Cukup,Rumah,0,Medan,1060.0
PROP-3245,567.0,397.0,4,3,1,2.0,1.0,Buruk,Villa,1,Bandung,3419.7
PROP-0244,178.0,111.0,2,1,1,26.0,16.7,Baik,Rumah,1,Semarang,401.2
PROP-1340,570.0,520.0,3,2,2,1.0,17.4,Cukup,Rumah,1,Surabaya,2440.8
PROP-2781,277.0,202.0,2,2,2,34.0,16.1,Baik,Rumah,0,Jakarta,1478.1
PROP-3188,138.0,91.0,4,3,3,16.0,25.3,Cukup,Rumah,1,Jakarta,770.9
PROP-3800,69.0,58.0,1,1,1,16.0,28.1,Cukup,Rumah,0,Semarang,150.0
PROP-1443,543.0,488.0,3,3,3,33.0,17.9,Cukup,Rumah,1,Surabaya,2206.3
PROP-0262,643.0,397.0,3,3,3,27.0,9.9,Cukup,Rumah,1,Medan,1680.0
PROP-2765,89.0,73.0,4,3,2,2.0,,Baik,Townhouse,0,Jakarta,760.2
PROP-1690,204.0,183.0,3,3,2,9.0,7.6,Cukup,Rumah,1,Jakarta,1681.7
PROP-1726,213.0,189.0,2,1,1,8.0,17.4,Cukup,Rumah,1,Semarang,524.9
PROP-4793,440.0,368.0,3,3,1,24.0,0.9,Cukup,Rumah,0,Jakarta,3360.6
PROP-0835,682.0,381.0,3,2,2,29.0,25.0,Cukup,Rumah,0,Bandung,1892.3
PROP-1867,323.0,271.0,3,3,1,19.0,13.8,Baik,Rumah,1,Bandung,1318.6
PROP-2497,177.0,155.0,3,3,1,39.0,1.4,Cukup,Townhouse,1,Bandung,846.7
PROP-2011,66.0,40.0,4,4,2,22.0,29.3,Baik,Rumah,1,Bandung,150.0
PROP-0341,663.0,537.0,2,2,1,21.0,16.5,Baik,Villa,1,Surabaya,4423.8
PROP-2989,533.0,321.0,2,2,1,3.0,13.4,Cukup,Villa,1,Surabaya,2919.0
PROP-1602,545.0,445.0,4,4,2,17.0,26.0,Baik,Rumah,0,Bandung,1977.8
